Title,TV Manual Pull Card,,,,,,,,,,,,,,,,
Mrp Whs Grp,Ws Cd,Joc Cd,Vendor Cd,Vendor Name,Disb Charge Cd,Item No,Item Desc,Whs Cd,Std Pack,Plan Lot Size,Usage,Plan Lot Usage Qty,Completed Qty,Open Qty,Parent Item Desc,Start ECN Accum Qty,End ECN Accum Qty
MRP_WHS_GRP,WS_CD,JOC_CD,VENDOR_CD,VENDOR_DESC,DISB_CHARGE_CD,ITEM_NO,ITEM_DESC,WHS_CD,STD_PACK,PLAN_LOT_SIZE,USAGE_QTY,PLAN_LOT_USAGE_QTY,SUPPLY_QTY,OPEN_QTY,PARENT_ITEM_DESC,START_ECN_ACCUM_QTY,END_ECN_ACCUM_QTY
BTV,FGL06,24475005,PA1099,CLOUD NETWORK TECH SPORE P/L,BRD,100541933,WLAN/BT MODULE(11AC)FXC,RC1B6,1,81,1,81,0,81,SV-41719(E33)/KD-65X85L/E33,1,81
BTV,FGL06,24354004,313804,SONY ELECT OPERATIONS (CN) LTD,SP,504405501,SHEET THERMAL(BM6SL M6L),RC1B1,1,50,3,150,0,150,SV-41446(VN3)/KD-65X85L/IA2,1,50
BTV,FGL06,24354004,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,50,1,50,0,50,SV-41446(VN3)/KD-65X85L/IA2,1,50
BTV,FGL06,24354004,PA1092,CHINA STAR OPTOELEC INTL HK,OCELLTCON,101716211,MOUNTED PWB E-T-CON (65),RC1S3,1,50,1,50,0,50,SV-41446(VN3)/KD-65X85L/IA2,1,50
BTV,FGL06,24347004,080026,ENTRUST PRECISION (M) SDN BHD,ACC,504666601,VESA SPACER A (COM2),RC1B2,1,153,1,153,0,153,SV-41446(VN3)/KD-65X85L/MY1,1,153
BTV,FGL06,24346006,001504,FORMOSA PROSONIC INDUSTRIES BH,ACC,504676001,"BAG, CL ASSY (L EPH2)",RC1B2,1,84,1,84,0,84,SV-41446(VN3)/KD-65X85L/AZ1,1,84
BTV,FGL06,24346006,080140,TOKOPAK SDN BHD,OUTJIT,505172801,"CUSHION, SIDE (2L CBN)",RC1S1,1,84,2,168,0,168,SV-41446(VN3)/KD-65X85L/AZ1,1,84
BTV,FGL06,24343004,080124,BANGI PLASTICS SDN BHD,ITCI,504489101,SUPPORTER PIN (L COM 2),RC1B7,1,117,18,2106,0,2106,SV-41446(VN3)/KD-65X85L/AF1,1,117
BTV,FGL06,24199005,001504,FORMOSA PROSONIC INDUSTRIES BH,SP,502452122,"SLIDE, SW",RC1B1,1,100,1,100,0,100,SV-41132(VN3)/XR-65X90L/IA2,1,100
BTV,FGL06,24174009,313804,SONY ELECT OPERATIONS (CN) LTD,ACC,100563421,C7L AC POWER CORD SETS (EU),RC1B2,1,261,1,261,0,261,SV-41132(VN3)/XR-65X90L/VN3,1,261
BTV,FGL06,24174009,080026,ENTRUST PRECISION (M) SDN BHD,ACC,504666601,VESA SPACER A (COM2),RC1B2,1,261,1,261,0,261,SV-41132(VN3)/XR-65X90L/VN3,1,261
BTV,FGL06,23302044,PA1085,TSB (HK) INTERNATIONAL CO LTD,SP,100711112,FLEXIBLE FLAT CABLE 51P,RC1B1,1,200,1,200,0,200,SV-40410(J1)/XRJ-55X90K/MJ1,1,200
BTV,FGL06,23302044,550200,SONY GLOBAL MFG & OPT CORP-IPO,SB,500925812,"BRACKET, WIFI(BNN)",RC1BB,1,200,1,200,0,200,SV-40410(J1)/XRJ-55X90K/MJ1,1,200
BTV,FGL06,23302044,080012,AUREUMAEX PRECISION PLASTICS M,INJIT,502338754,REAR COVER ASSY (L RIS),RC1S1,1,200,1,200,0,200,SV-40410(J1)/XRJ-55X90K/MJ1,1,200
BTV,FGL06,22730028,PA1111,ADACHI HOLDINGS LIMITED,SP,101449211,FLEXIBLE FLAT CABLE 68P,RC1B1,1,120,2,240,0,240,SV-40270(VN3)/KD-65X85K/UAF1,1,120
BTV,FGL06,20336033,PA1111,ADACHI HOLDINGS LIMITED,SP,101129211,FLEXIBLE FLAT CABLE 60P,RC1B1,1,95,2,190,0,190,SV-38708(AF1)/FW-65BZ40H/1AF1,1,95
BTV,FGL06,20336033,PA1242,FORMOSA PROSONIC IND BHD,SB,100450932,"SP-BOX ASSY,FY20 W30L-FA",RC1BB,1,95,1,95,0,95,SV-38708(AF1)/FW-65BZ40H/1AF1,1,95
BTV,FGL08,24653001,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,504543001,"CUSHION,LOWER C (2L MLB)",RC1S1,1,60,1,60,37,23,SV-41450(VN3)/XR-65A95L/AZ1,1,60
BTV,FGL08,24653001,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,504543101,"CUSHION,SIDE (2L MLB)",RC1S1,1,60,1,60,37,23,SV-41450(VN3)/XR-65A95L/AZ1,1,60
BTV,FGL08,24629001,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,504491001,COVER TML (L MLB),RC1B3,1,80,1,80,63,17,SV-41451(AZ1)/XR-55A95L/AZ1,1,80
BTV,FGL08,24629001,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504542301,TRAY (L MLB),RC1S1,1,80,1,80,63,17,SV-41451(AZ1)/XR-55A95L/AZ1,1,80
BTV,FGL08,24216005,PA1111,ADACHI HOLDINGS LIMITED,SP,101466511,FLEXIBLE FLAT CABLE 41P,RC1B1,1,10,1,10,0,10,SV-41716(E33)/XR-65A80L/E33,1,10
BTV,FGL08,24216005,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,500924711,"BRACKET, TOP(BNN)",RC1B3,1,10,1,10,0,10,SV-41716(E33)/XR-65A80L/E33,1,10
BTV,FGL08,24173003,080124,BANGI PLASTICS SDN BHD,SB,503366901,TERMINAL COVER (COM SEP),RC1B3,1,85,1,85,0,85,SV-41164(HK5)/XR-65A80L/HK5,1,85
BTV,FGL08,24122005,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504710812,SAFETY BOOKLET/SAFETY FLYER,RC1B2,1,70,1,70,0,70,SV-41125(VN3)/XR-55A80L/TH8,1,70
BTV,FGL08,24115006,PA1117,TESCOM ELECT TRADING (M) S/B,SP,101466111,FLEXIBLE FLAT CABLE 25P,RC1B1,1,130,1,130,0,130,SV-41123(VN3)/XR-65A80L/AF1,1,130
BTV,FGL08,24115006,001504,FORMOSA PROSONIC INDUSTRIES BH,SP,502452122,"SLIDE, SW",RC1B1,1,130,1,130,0,130,SV-41123(VN3)/XR-65A80L/AF1,1,130
BTV,FGL08,24115006,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,130,1,130,0,130,SV-41123(VN3)/XR-65A80L/AF1,1,130
BTV,FGL08,24114006,PA1043,WISTRON NEWEB CORPORATION,BRD,100541913,WLAN/BT MODULE(11AC),RC1B6,1,24,1,24,0,24,SV-41123(VN3)/XR-65A80L/MY1,1,24
BTV,FGL08,24112004,000008,ASAHI BEST BASE SDN BHD,SP,101450911,CONNECTOR ASSY 28P (GT),RC1B1,1,73,1,73,0,73,SV-41123(VN3)/XR-65A80L/TH8,1,73
BTV,FGL08,24093024,PA1111,ADACHI HOLDINGS LIMITED,SP,101466711,FLEXIBLE FLAT CABLE 51P,RC1B1,1,216,1,216,0,216,SV-41320(J1)/XRJ-65A80L/J1,1,216
BTV,FGL08,24093024,105715,TOKYO BYOKANE (S) PTE LTD,SP,258059201,"SCREW, +PSW M3X8",RC1B1,1,216,2,432,0,432,SV-41320(J1)/XRJ-65A80L/J1,1,216
BTV,FGL08,24093024,080026,ENTRUST PRECISION (M) SDN BHD,ACC,500986112,VESA SPACER A (COM),RC1B2,1,216,1,216,0,216,SV-41320(J1)/XRJ-65A80L/J1,1,216
BTV,FGL08,24093024,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,505014841,INSTRUCTION (REGISTRATION),RC1B2,1,216,1,216,0,216,SV-41320(J1)/XRJ-65A80L/J1,1,216
BTV,FGL08,24093024,313804,SONY ELECT OPERATIONS (CN) LTD,BRD,101350831,G25-STATIC CONVERTER (TV),RC1B6,1,216,1,216,0,216,SV-41320(J1)/XRJ-65A80L/J1,1,216
BTV,FGL08,23953045,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503558611,"SHEET, INSULATION (L SEP)",RC1B1,1,172,1,172,0,172,SV-41321(J1)/XRJ-55A80L/J1,1,172
BTV,FGL08,23953045,PA1242,FORMOSA PROSONIC IND BHD,SB,101602431,"SP-BOX ASSY,FY22 W40L-FA",RC1BB,1,172,1,172,0,172,SV-41321(J1)/XRJ-55A80L/J1,1,172
BTV,FGL12,24594003,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504710812,SAFETY BOOKLET/SAFETY FLYER,RC1B2,1,32,1,32,0,32,SV-41128(VN3)/XR-85X90L/AF1,1,32
BTV,FGL12,24594003,080124,BANGI PLASTICS SDN BHD,SB,504529001,"COVER, TOP (CBN)",RC1B3,1,32,1,32,0,32,SV-41128(VN3)/XR-85X90L/AF1,1,32
BTV,FGL12,24594003,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504567801,CELL PROTECTOR (4L CBN),RC1S1,1,32,1,32,0,32,SV-41128(VN3)/XR-85X90L/AF1,1,32
BTV,FGL12,24593002,PA1242,FORMOSA PROSONIC IND BHD,SB,101643111,"SP-BOX ASSY,FY23 W22XL DBR-A",RC1BB,1,15,1,15,0,15,SV-41128(VN3)/XR-85X90L/IA2,1,15
BTV,FGL12,24593002,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,504604001,DIFFUSER PLATE (CBN 4L),RC1S1,1,15,1,15,0,15,SV-41128(VN3)/XR-85X90L/IA2,1,15
BTV,FGL12,24593002,108035,AUO CORPORATION_SCM RM,OCELLTCON,101717011,MOUNTED PWB E-T-CON (85),RC1S3,1,15,1,15,0,15,SV-41128(VN3)/XR-85X90L/IA2,1,15
BTV,FGL12,24592003,PA1085,TSB (HK) INTERNATIONAL CO LTD,SP,101820211,FLEXIBLE FLAT CABLE 51P,RC1B1,1,96,1,96,0,96,SV-41128(VN3)/XR-85X90L/E51,1,96
BTV,FGL12,24591003,080125,PERCETAKAN TENAGA SDN BHD,ACC,504875911,SETUP GUIDE,RC1B2,1,32,1,32,0,32,SV-41128(VN3)/XR-85X90L/UAF1,1,32
BTV,FGL12,24589002,550200,SONY GLOBAL MFG & OPT CORP-IPO,SB,500925812,"BRACKET, WIFI(BNN)",RC1BB,1,35,1,35,0,35,SV-41128(VN3)/XR-85X90L/MY1,1,35
BTV,FGL12,24589002,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504485101,BACK CHASSIS ASSY (4L CBN),RC1S1,1,35,1,35,0,35,SV-41128(VN3)/XR-85X90L/MY1,1,35
BTV,FGL12,24589002,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504926801,"CARTON, INDIVIDUAL (4L CBN)",RC1S1,1,35,1,35,0,35,SV-41128(VN3)/XR-85X90L/MY1,1,35
BTV,FGL12,24580004,PA1092,CHINA STAR OPTOELEC INTL HK,ITCOCELL,101716311,LIQUID CRYSTAL ELEMENT(C75D04),RCGS1,1,82,1,82,0,82,SV-41474(TW6)/KM-75X85L/TW6,1,82
BTV,FGL12,24572004,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,453997906,"CARD, WARRANTY, COMMONNESS",RC1B2,1,125,1,125,0,125,SV-41444(VN3)/KD-75X85L/AZ1,1,125
BTV,FGL12,24572004,PA1242,FORMOSA PROSONIC IND BHD,SB,101643121,"SP-BOX ASSY,FY23 W22XL DBR-B",RC1BB,1,125,1,125,0,125,SV-41444(VN3)/KD-75X85L/AZ1,1,125
BTV,FGL12,24570003,080124,BANGI PLASTICS SDN BHD,SB,504529001,"COVER, TOP (CBN)",RC1B3,1,88,1,88,0,88,SV-41444(VN3)/KD-75X85L/AF1,1,88
BTV,FGL12,24563008,313804,SONY ELECT OPERATIONS (CN) LTD,ACC,100563421,C7L AC POWER CORD SETS (EU),RC1B2,1,60,1,60,0,60,SV-41444(VN3)/KD-75X85L/VN3,1,60
BTV,FGL12,24506003,080124,BANGI PLASTICS SDN BHD,SB,504529001,"COVER, TOP (CBN)",RC1B3,1,81,1,81,0,81,SV-41130(VN3)/XR-75X90L/IA2,1,81
BTV,FGL12,24498004,080124,BANGI PLASTICS SDN BHD,SB,504529001,"COVER, TOP (CBN)",RC1B3,1,63,1,63,0,63,SV-41130(VN3)/XR-75X90L/MY1,1,63
BTV,FGL12,24488006,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,500927111,"SHEET, INSULATION (BNN 3L)",RC1B1,1,104,1,104,0,104,SV-41139(PL1)/KD-85X80L/PL1,1,104
BTV,FGL12,24488006,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,504799901,"CARTON, INDIVIDUAL (4L EPH2)",RC1S1,1,104,1,104,0,104,SV-41139(PL1)/KD-85X80L/PL1,1,104
BTV,FGL12,24488006,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44405201,"PAPER PALLET, LYX 85""",RC1S1,1,104,0.2,21,0,21,SV-41139(PL1)/KD-85X80L/PL1,1,104
BTV,FGL12,24484005,080026,ENTRUST PRECISION (M) SDN BHD,ACC,504666601,VESA SPACER A (COM2),RC1B2,1,100,1,100,0,100,SV-41130(VN3)/XR-75X90L/VN3,1,100
BTV,FGL12,24480007,PG0001,GPM TECHNOLOGY SDN BHD,HM,500754012,HEAT SINK (M5 APL),RB1B1,1,88,1,88,0,88,SV-41140(PL1)/KD-75X80L/PL1,1,88
BTV,FGL12,24339005,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,502774211,"SHEET, INSULATION (3L PHN) A",RC1B1,1,67,1,67,0,67,SV-41183(TW6)/KM-75X80L/TW6,1,67
BTV,FGL12,24339005,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503116001,TAPE COF GUARD (RIS),RC1B1,1,67,2,134,0,134,SV-41183(TW6)/KM-75X80L/TW6,1,67
BTV,FGL12,24332006,080124,BANGI PLASTICS SDN BHD,SB,500921712,BRACKET COVER (COM),RC1B3,1,15,2,30,0,30,SV-41110(VN3)/KD-75X80L/E51,1,15
BTV,FGL12,24332006,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502431901,"CUSHION, LOWER C (3L RIS)",RC1S1,1,15,1,15,0,15,SV-41110(VN3)/KD-75X80L/E51,1,15
BTV,FGL12,24332006,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44400301,"PAPER PALLET, BNN 75"" (6)",RC1S1,1,15,0.0909,2,0,2,SV-41110(VN3)/KD-75X80L/E51,1,15
BTV,FGL12,24330009,PA1111,ADACHI HOLDINGS LIMITED,SP,101054321,FLEXIBLE FLAT CABLE 51P,RC1B1,1,220,1,220,0,220,SV-41110(VN3)/KD-75X80L/UAF1,1,220
BTV,FGL12,24330009,080113,HINSITSU SCREEN SDN BHD,SP,505010841,"LABEL, UAE ENERGY(EPH2), PNL",RC1B1,1,220,1,220,0,220,SV-41110(VN3)/KD-75X80L/UAF1,1,220
BTV,FGL12,24330009,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,501541572,BRACKET SIDE (BNN) A,RC1B3,1,220,1,220,0,220,SV-41110(VN3)/KD-75X80L/UAF1,1,220
BTV,FGL12,24330009,313804,SONY ELECT OPERATIONS (CN) LTD,SB,502540742,BRACKET STAND 3L (PHN),RC1BB,1,220,2,440,0,440,SV-41110(VN3)/KD-75X80L/UAF1,1,220
BTV,FGL12,24328004,080124,BANGI PLASTICS SDN BHD,SB,500921712,BRACKET COVER (COM),RC1B3,1,82,2,164,0,164,SV-41110(VN3)/KD-75X80L/IA2,1,82
BTV,FGL12,24328004,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502541281,"CELL, PROTECTOR (3L RIS)",RC1S1,1,82,1,82,0,82,SV-41110(VN3)/KD-75X80L/IA2,1,82
BTV,FGL12,24316004,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502431901,"CUSHION, LOWER C (3L RIS)",RC1S1,1,45,1,45,0,45,SV-41110(VN3)/KD-75X80L/MY1,1,45
BTV,FGL12,24300005,005101,RYOKA (MALAYSIA) SDN BHD,ITCI,500904711,SUPPORTER PIN (COM),RC1B7,1,48,30,1440,0,1440,SV-41109(VN3)/KD-85X80L/UAF1,1,48
BTV,FGL12,24294007,PA1114,HAMBURG (JIANGSU) CO LTD,SP,100652211,FLEXIBLE FLAT CABLE 20P,RC1B1,1,89,1,89,0,89,SV-41109(VN3)/KD-85X80L/AF1,1,89
BTV,FGL12,24222009,313804,SONY ELECT OPERATIONS (CN) LTD,SP,502734101,"SHEET, THERMAL (RIS)",RC1B1,1,97,1,97,0,97,SV-41110(VN3)/KD-75X80L/VN3,1,97
BTV,FGL16,24703002,080140,TOKOPAK SDN BHD,OUTJIT,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",RC1S1,1,48,0.125,6,0,6,P-MOD (YSDM043LNO01)(SVC),1,48
BTV,FGL16,24703001,108349,BOE TECH (HK) LTD_SCM RM,OCELLTCON,101410332,MOUNTED PWB E-T-CON (43),RC1S3,1,16,1,16,0,16,P-MOD (YSDM043LNO01)(SVC),1,16
BTV,FGL16,24113008,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,502953001,FORMING REF SHEET (LYX SM),RC1S1,1,190,1,190,0,190,SV-41144(PL1)/KD-43X80L/PL1,1,190
BTV,FGL16,24110009,108294,INNOLUX CORPORATION_SCM RM,OCELLTCON,101413311,MOUNTED PWB E-T-CON (50),RC1S3,1,297,1,297,0,297,SV-41143(PL1)/KD-50X80L/PL1,1,297
BTV,FGL16,23861016,000008,ASAHI BEST BASE SDN BHD,SP,101099023,CONNECTOR ASSY 30P,RC1B1,1,242,1,242,0,242,SV-41191(TW6)/KM-43X80L/TW6,1,242
BTV,FGL16,23861016,PA1242,FORMOSA PROSONIC IND BHD,SB,100979021,"SP-BOX ASSY,FY21 W30 ONE BOX",RC1BB,1,242,1,242,0,242,SV-41191(TW6)/KM-43X80L/TW6,1,242
BTV,FGL16,23861016,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,502953001,FORMING REF SHEET (LYX SM),RC1S1,1,242,1,242,0,242,SV-41191(TW6)/KM-43X80L/TW6,1,242
BTV,FGL16,23858015,080145,YH PRECISION (M) SDN BHD,INJIT,503318353,BACK CHASSIS ASSY (ML EPH),RC1S1,1,300,1,300,0,300,SV-41189(TW6)/KM-50X80L/TW6,1,300
BTV,FGL16,23836005,080026,ENTRUST PRECISION (M) SDN BHD,SP,447251811,"SCREW, +PSW M3X6",RC1B1,1,129,23,2967,0,2967,SV-41115(VN3)/KD-43X80L/AF1,1,129
BTV,FGL16,23836005,313804,SONY ELECT OPERATIONS (CN) LTD,ACC,100563421,C7L AC POWER CORD SETS (EU),RC1B2,1,129,1,129,0,129,SV-41115(VN3)/KD-43X80L/AF1,1,129
BTV,FGL16,23833003,005753,TKR PRECISION (M) SDN BHD,ITCI,502290112,SOURCE SHIELD (SM COM),RC1B7,1,11,1,11,0,11,SV-41115(VN3)/KD-43X80L/UAF1,1,11
BTV,FGL16,23833003,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502471701,"CELL, PROTECTOR (SM LYX)",RC1S1,1,11,1,11,0,11,SV-41115(VN3)/KD-43X80L/UAF1,1,11
BTV,FGL16,23832006,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503317801,BEZEL BT ASSY (SM EPH),RC1S1,1,10,1,10,0,10,SV-41115(VN3)/KD-43X80L/E51,1,10
BTV,FGL16,23829004,080012,AUREUMAEX PRECISION PLASTICS M,INJIT,502458913,REAR COVER ASSY (ML LYX),RC1S1,1,30,1,30,0,30,SV-41113(VN3)/KD-50X80L/AF1,1,30
BTV,FGL16,23823015,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504787512,REFERENCE GUIDE,RC1B2,1,371,1,371,0,371,SV-41115(VN3)/KD-43X80L/VN3,1,371
BTV,FGL16,23822013,PA1111,ADACHI HOLDINGS LIMITED,SP,101202111,FLEXIBLE FLAT CABLE 60P,RC1B1,1,312,2,624,0,624,SV-41113(VN3)/KD-50X80L/VN3,1,312
BTV,FGL16,23822013,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504787512,REFERENCE GUIDE,RC1B2,1,312,1,312,0,312,SV-41113(VN3)/KD-50X80L/VN3,1,312
BTV,FGL16,23822012,080145,YH PRECISION (M) SDN BHD,INJIT,503318353,BACK CHASSIS ASSY (ML EPH),RC1S1,1,110,1,110,0,110,SV-41113(VN3)/KD-50X80L/VN3,1,110
BTV,FGL16,23822012,S80003,SONY TAIWAN LIMITED,INJITIOP,502576201,DIFFUSER PLATE (RIS M),RC1S1,1,110,1,110,0,110,SV-41113(VN3)/KD-50X80L/VN3,1,110
BTV,FGL16,23822012,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,504799501,"CARTON, INDIVIDUAL (ML EPH2)",RC1S1,1,110,1,110,0,110,SV-41113(VN3)/KD-50X80L/VN3,1,110
BTV,FGL16,23310027,108035,AUO CORPORATION_SCM RM,ITCOCELL,101716711,LIQUID CRYSTAL ELEMENT(A50QVN),RCGS1,1,704,1,704,0,704,SV-40407(J1)/KJ-50X85K/MJ1,1,704
BTV,FGL16,22971021,PA1117,TESCOM ELECT TRADING (M) S/B,SP,101100412,FLEXIBLE FLAT CABLE 25P,RC1B1,1,25,1,25,0,25,SV-40202(TW6)/KM-50X85K/TW6,1,25
BTV,FGL16,22967033,PA1242,FORMOSA PROSONIC IND BHD,SB,100979021,"SP-BOX ASSY,FY21 W30 ONE BOX",RC1BB,1,84,1,84,0,84,SV-40180(HK5)/KD-50X85K/HK5,1,84
BTV,FGL16,22967032,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,501541572,BRACKET SIDE (BNN) A,RC1B3,1,10,1,10,0,10,SV-40180(HK5)/KD-50X85K/HK5,1,10
BTV,FGL16,22614028,080145,YH PRECISION (M) SDN BHD,INJIT,503318353,BACK CHASSIS ASSY (ML EPH),RC1S1,1,86,1,86,0,86,SV-40071(HK5)/KD-50X80K/HK5,1,86
BTV,FGL16,22404014,001504,FORMOSA PROSONIC INDUSTRIES BH,ACC,503520301,"BAG, CL ASSY (SM HRS)",RC1B2,1,32,1,32,0,32,SV-40045(VN3)/KD-50X81DK/VN3,1,32
BTV,FGL16,22379072,PR0162,KEIN HING INDUSTRY SDN BHD,INJIT,503318012,BACK CHASSIS ASSY (SM EPH),RC1S1,1,465,1,465,0,465,SV-40047(VN3)/KD-43X80K/VN3,1,465
BTV,FGL24,23808035,080140,TOKOPAK SDN BHD,OUTJIT,503524701,"CUSH, UPP CTR PMOD (L SEP)",RC1S1,1,220,0.0909,20,0,20,P-MOD (YDCM065UNG01),1,220
BTV,FGL24,23808030,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,503586701,"EPE, BLK PMOD (L/2L SEP)",RC1S1,1,110,0.1818,20,0,20,P-MOD (YDCM065UNG01),1,110
BTV,FGL24,23808027,080148,DAI SUWON PACKAGING SDN BHD,OUTJIT,503816402,"CUSHION, SP (SEP)",RC1S1,1,352,2,704,0,704,P-MOD (YDCM065UNG01),1,352
BTV,FGL32,24203008,080140,TOKOPAK SDN BHD,OUTJIT,504711401,CUS UPP LFT PMOD (L MLB),RC1S1,1,308,0.0909,28,0,28,P-MOD(YDDO065UND01),1,308
BTV,FGL32,24201019,080140,TOKOPAK SDN BHD,OUTJIT,504711201,CUS LOW LFT PMOD (L MLB),RC1S1,1,220,0.0909,20,0,20,P-MOD(YDDO055UND01),1,220
BTV,FGL32,24201017,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,503528701,"CTN, PMOD (L SEP)",RC1S1,1,330,0.0909,30,0,30,P-MOD(YDDO055UND01),1,330
BTV,FGL32,24201016,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,503528701,"CTN, PMOD (L SEP)",RC1S1,1,264,0.0909,24,20,4,P-MOD(YDDO055UND01),1,264
BTV,LG24,24431093,080026,ENTRUST PRECISION (M) SDN BHD,SP,425639312,"SCREW, +PSW M3X6 W12",RC1B1,1,100,4,400,0,400,LCM 65 ASSY,1,100
BTV,LG24,24431086,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503567101,"TAPE, CELL SIDE (SEP)",RC1B1,1,85,2,170,0,170,LCM 65 ASSY,1,85
BTV,LG24,24431083,080026,ENTRUST PRECISION (M) SDN BHD,SP,447251811,"SCREW, +PSW M3X6",RC1B1,1,216,9,1944,0,1944,LCM 65 ASSY,1,216
BTV,LG24,24431083,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503567041,"TAPE, ENCLOSURE (SEP)",RC1B1,1,216,2,432,0,432,LCM 65 ASSY,1,216
BTV,LG24,23807044,080026,ENTRUST PRECISION (M) SDN BHD,SP,425639312,"SCREW, +PSW M3X6 W12",RC1B1,1,396,4,1584,0,1584,LCM 65 ASSY,1,396
BTV,LG24,23807044,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503988811,"CUSHION, ENCLOSURE (SEP)",RC1B1,1,396,2,792,0,792,LCM 65 ASSY,1,396
BTV,LG24,23807041,PG0001,GPM TECHNOLOGY SDN BHD,SB,503359602,"SHIELD, TCON (SEP)",RC1B3,1,220,1,220,0,220,LCM 65 ASSY,1,220
BTV,LG24,23807038,080026,ENTRUST PRECISION (M) SDN BHD,SP,425639312,"SCREW, +PSW M3X6 W12",RC1B1,1,264,4,1056,0,1056,LCM 65 ASSY,1,264
BTV,LG24,23807035,PG0001,GPM TECHNOLOGY SDN BHD,SB,503359602,"SHIELD, TCON (SEP)",RC1B3,1,814,1,814,0,814,LCM 65 ASSY,1,814
BTV,LG32,24202011,080121,NISSHO PRECISION (MALAYSIA) SB,SP,505101201,"CUSHION, BKT SIDE(MLB)",RC1B1,1,80,1,80,63,17,"LCM, 55 ASSY",1,80
BTV,EHW01,23588002,313804,SONY ELECT OPERATIONS (CN) LTD,HM,502330201,"SHEET, THERMAL(DDR A)",RB1B1,1,189,2,378,0,378,COMPL_SVC_BM5STY_VN_FT,1,189
BTV,FFL08,24561005,PG0001,GPM TECHNOLOGY SDN BHD,HM,500754012,HEAT SINK (M5 APL),RB1B1,1,108,1,108,0,108,SV-41566(J1)/KJ-43X75WL/J1,1,108
BTV,FFL08,24519006,108349,BOE TECH (HK) LTD_SCM RM,PANELTV,101690011,LCD PANEL(B50WQ1),RCFS1,1,261,1,261,0,261,SV-41728(E33)/KD-50X75WL/E33,1,261
BTV,FFL08,24518006,002128,DANSONPACK (KL) SDN BHD,OUTJITB,444772042,"BAG,PROTECTION PEHD(1200X900)",RC1S1,1,416,1,416,0,416,SV-41729(E33)/KD-43X75WL/E33,1,416
BTV,FFL08,24491002,003638,MAY-PLASTICS MANUFACTURERS S/B,SB,504498101,"GUIDE LIGHT, ILM (PLD)",RC1B3,1,12,1,12,0,12,SV-41138(VN3)/XR-65X95L/E51,1,12
BTV,FFL08,24265004,550200,SONY GLOBAL MFG & OPT CORP-IPO,SB,500925822,"BRACKET, WIFI(BNN)",RC1BB,1,88,1,88,0,88,SV-41122(VN3)/XR-77A80L/AF1,1,88
BTV,FFL08,24256004,003638,MAY-PLASTICS MANUFACTURERS S/B,SB,503544801,"COVER,TOP (SEP)",RC1B3,1,23,1,23,0,23,SV-41122(VN3)/XR-77A80L/MY1,1,23
