MRP_WHS,Reference,Part_No,Part_Description,Dely_Pattern,Supplier,Po_Number,Delivery_Qty,WS_CD,Ship_To_Location,Date_n_ETA,Trans_DT,Process_DT,Rcv_DT,Rcv_Qty,JOC_CD,Outstanding_Qty,Rcv_Status,Batch_ID,Export_Date
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,30,FFL10,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,30,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,42,FGL12,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,42,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,30,FFL10,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,30,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,28,FFL10,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,28,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,42,FGL12,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,42,ORDERED,0608G,
BTV,,500840902,"CUSHION, FRONT (2L BNN)",TYPE1,TOKOPAK SDN BHD-080140,1133282002,60,FGL06,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,20579034,60,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL14,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590053,12,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL16,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL14,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590053,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL16,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,12,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,24,FGL14,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590053,24,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,24,FGL14,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590053,24,ORDERED,0608G,
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282015,50,FGL14,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590053,50,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,50,FGL14,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590053,50,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,2,FGL24,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808012,2,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,2,FGL24,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808012,2,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,8,FGL05,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,8,FGL05,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,12,FGL05,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,12,FGL05,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555701,CUSH UPP CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282080,24,FGL05,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,24,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,40,FFL10,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,40,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,48,FGL12,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,48,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,48,FGL12,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,48,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,36,FFL10,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,36,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,96,FGL12,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,96,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,72,FFL10,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,72,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,36,FFL10,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,36,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,48,FGL12,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,48,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,36,FFL10,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,36,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,48,FGL12,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,48,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,42,FGL12,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,42,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,35,FFL10,S3,05/25/2023  6:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,35,ORDERED,0608G,
BTV,,500840902,"CUSHION, FRONT (2L BNN)",TYPE1,TOKOPAK SDN BHD-080140,1133282002,50,FGL06,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,20579034,50,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL14,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590053,12,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL16,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL14,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590053,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL16,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,12,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,24,FGL16,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,24,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,24,FGL16,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,24,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,50,FGL16,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,50,ORDERED,0608G,
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,16,FGL24,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,16,ORDERED,0608G,
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,16,FGL24,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,16,ORDERED,0608G,
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282037,18,FGL24,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,18,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282040,32,FGL24,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,32,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,18,FGL24,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,18,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,18,FGL24,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,18,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,16,FGL05,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,16,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,16,FGL05,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,16,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,12,FGL05,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,12,FGL05,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282082,28,FGL05,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,28,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,56,FFL10,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,56,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,72,FGL12,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,72,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,54,FFL10,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,54,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,72,FGL12,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,72,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,108,FFL10,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,108,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,144,FGL12,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,144,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,72,FGL12,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,72,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,54,FFL10,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,54,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,54,FFL10,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,54,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,72,FGL12,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,72,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,56,FFL10,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,56,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,77,FGL12,S3,05/25/2023  8:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,77,ORDERED,0608G,
BTV,,502149101,CUSHION UPPER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282003,10,FGL06,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,20581050,10,ORDERED,0608G,
BTV,,502149101,CUSHION UPPER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282003,70,FGL06,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,20581051,70,ORDERED,0608G,
BTV,,502149201,CUSHION LOWER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282004,10,FGL06,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,20581050,10,ORDERED,0608G,
BTV,,502149201,CUSHION LOWER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282004,70,FGL06,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,20581051,70,ORDERED,0608G,
BTV,,502149301,CUSHION SIDE (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282005,20,FGL06,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,20581050,20,ORDERED,0608G,
BTV,,502149301,CUSHION SIDE (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282005,160,FGL06,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,20581051,160,ORDERED,0608G,
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,8,FGL24,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,8,ORDERED,0608G,
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,8,FGL24,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,8,ORDERED,0608G,
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282037,13,FGL24,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,13,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282040,16,FGL24,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,16,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,6,FGL24,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,6,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,6,FGL24,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808013,6,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,8,FGL05,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,8,FGL05,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,12,FGL05,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,12,FGL05,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555701,CUSH UPP CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282080,24,FGL05,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,24,ORDERED,0608G,
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282082,28,FGL05,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,28,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,48,FGL12,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,48,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,32,FFL10,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,32,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,48,FGL12,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,48,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,36,FFL10,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,36,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,96,FGL12,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,96,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,72,FFL10,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,72,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,48,FGL12,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,48,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,36,FFL10,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,36,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,48,FGL12,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,48,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,36,FFL10,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,36,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,49,FGL12,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,49,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,35,FFL10,S3,05/25/2023 10:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,35,ORDERED,0608G,
BTV,,502149101,CUSHION UPPER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282003,70,FGL06,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,70,ORDERED,0608G,
BTV,,502149201,CUSHION LOWER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282004,70,FGL06,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,70,ORDERED,0608G,
BTV,,502149301,CUSHION SIDE (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282005,120,FGL06,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,120,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL14,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,12,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL16,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590055,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL14,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL16,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590055,12,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,24,FGL14,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,24,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,24,FGL14,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,24,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,50,FGL14,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,50,ORDERED,0608G,
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,7,FGL24,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808013,7,ORDERED,0608G,
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,7,FGL24,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808013,7,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282040,13,FGL24,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808013,13,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,7,FGL24,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808013,7,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,7,FGL24,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808013,7,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,8,FGL05,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,8,FGL05,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,12,FGL05,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,12,FGL05,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282082,28,FGL05,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,28,ORDERED,0608G,
